Nazwa,ID,Fabryka,Pakowanie,Waga Paczki,Waga Jednostki,Cena katalogowa,Cena zakupu,Cena Detal Fabryka,Cena Detal Plac,Cena Wykonawcy Fabryka,Cena Wykonawcy Plac,Cena Hurt Fabryka,Cena Hurt Plac,Czy Kurier,Cena Kurier,Towar Niedostępny,Przewidywany czas dostępnosci,Uwagi,Sprzedaz jednostkowa,Szerokosc,Na Promocji,Na Palecie,Czy Koszt Sprzedazy,wpid
"Holland 8 - żółty",25782,STYROBUD,10.8,1.95,0.18055555555556,81.33,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,10.8,0,,1,,25957
"Nostalit 4 - czerwony",25783,STYROBUD,18.44,1.66,0.09002169197397,52.63,32.5827,42.4,46.5,37.5,41.6,35.9,40,,0,,2021-12-23 00:00:00,,18.44,0,,1,,25967
"Nostalit 4 - grafitowy",25784,STYROBUD,18.44,1.66,0.09002169197397,52.63,32.5827,42.4,46.5,37.5,41.6,35.9,40,,0,,2021-12-23 00:00:00,,18.44,0,,1,,25968
"Nostalit 4 - szary",25785,STYROBUD,18.44,1.66,0.09002169197397,45.98,31.98,41.6,45.7,36.8,40.9,35.2,39.3,,0,,2021-12-23 00:00:00,,18.44,0,,1,,25969
"Nostalit 4 - żółty",25786,STYROBUD,18.44,1.66,0.09002169197397,62.14,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,18.44,0,,1,,25970
"Stilo - cappuccino",25787,STYROBUD,12,1.62,0.135,73.87,41.8077,54.4,60.7,48.1,54.4,46,52.3,,0,,2021-12-23 00:00:00,,12,0,,1,,25984
"Stilo - kasztanowy",25788,STYROBUD,12,1.62,0.135,73.87,41.8077,54.4,60.7,48.1,54.4,46,52.3,,0,,2021-12-23 00:00:00,,12,0,,1,,25985
"Stilo - stalowo biały",25789,STYROBUD,12,1.62,0.135,73.87,41.8077,54.4,60.7,48.1,54.4,46,52.3,,0,,2021-12-23 00:00:00,,12,0,,1,,25988
"Stilo - barwy jesieni",25790,STYROBUD,12,1.62,0.135,73.87,41.8077,54.4,60.7,48.1,54.4,46,52.3,,0,,2021-12-23 00:00:00,,12,0,,1,,25989
"Stilo - korten_s",25791,STYROBUD,12,1.62,0.135,73.87,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,12,0,,1,,25990
"Vivien - cappuccino",25792,STYROBUD,8.96,1.62,0.18080357142857,80.02,46.74,60.8,69.2,53.8,62.2,51.5,59.9,,0,,2021-12-23 00:00:00,,8.96,0,,1,,26010
"Vivien - kasztanowy",25793,STYROBUD,8.96,1.62,0.18080357142857,80.02,46.74,60.8,69.2,53.8,62.2,51.5,59.9,,0,,2021-12-23 00:00:00,,8.96,0,,1,,26011
"Vivien - stalowo biały",25794,STYROBUD,8.96,1.62,0.18080357142857,80.02,46.74,60.8,69.2,53.8,62.2,51.5,59.9,,0,,2021-12-23 00:00:00,,8.96,0,,1,,26014
"Vivien - barwy jesieni",25795,STYROBUD,8.96,1.62,0.18080357142857,80.02,46.74,60.8,69.2,53.8,62.2,51.5,59.9,,0,,2021-12-23 00:00:00,,8.96,0,,1,,26015
"Vivien - brązowy",25796,STYROBUD,8.96,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,8.96,0,,1,,26016
"Vivien - czerwony",25797,STYROBUD,8.96,1.62,0.18080357142857,67.58,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,8.96,0,,1,,26017
"Vivien - grafitowy",25798,STYROBUD,8.96,1.62,0.18080357142857,67.58,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,8.96,0,,1,,26018
"Vivien - korten_s",25799,STYROBUD,8.96,1.62,0.18080357142857,80.02,46.74,60.8,69.2,53.8,62.2,51.5,59.9,,0,,2021-12-23 00:00:00,,8.96,0,,1,,26019
"Vivien - szary",25800,STYROBUD,8.96,1.62,0.18080357142857,63.11,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,8.96,0,,1,,26020
"Vivien - żółty",25801,STYROBUD,8.96,1.62,0.18080357142857,79.88,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,8.96,0,,1,,26021
"Behaton 6 - czerwony",25802,STYROBUD,12.77,1.72,0.13469068128426,59.94,35.67,46.4,52.3,41.1,47,39.3,45.2,,0,,2021-12-23 00:00:00,,12.77,0,,1,,26024
"Behaton 6 - grafitowy",25803,STYROBUD,12.77,1.72,0.13469068128426,59.94,35.67,46.4,52.3,41.1,47,39.3,45.2,,0,,2021-12-23 00:00:00,,12.77,0,,1,,26025
"Behaton 6 - szary",25804,STYROBUD,12.77,1.72,0.13469068128426,54.37,33.21,43.2,49.1,38.2,44.1,36.6,42.5,,0,,2021-12-23 00:00:00,,12.77,0,,1,,26026
"Behaton 6 - żółty",25805,STYROBUD,12.77,1.72,0.13469068128426,74.98,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,12.77,0,,1,,26027
"Behaton 8 - czerwony",25806,STYROBUD,12.77,1.91,0.14956930305403,66.9,36.9246,48.1,54,42.5,48.4,40.7,46.6,,0,,2021-12-23 00:00:00,,12.77,0,,1,,26029
"Behaton 8 - grafitowy",25807,STYROBUD,12.77,1.91,0.14956930305403,66.9,36.9246,48.1,54,42.5,48.4,40.7,46.6,,0,,2021-12-23 00:00:00,,12.77,0,,1,,26030
"Behaton 8 - szary",25808,STYROBUD,12.77,1.91,0.14956930305403,61.35,34.4154,44.8,50.7,39.6,45.5,37.9,43.8,,0,,2021-12-23 00:00:00,,12.77,0,,1,,26031
"Behaton 8 - żółty",25809,STYROBUD,12.77,1.91,0.14956930305403,81.33,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,12.77,0,,1,,26032
"Pantenon Classic - bianco",25810,STYROBUD,13.14,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26034
"Pantenon Classic - cappuccino",25811,STYROBUD,13.14,1.7,0.12937595129376,80.02,41.8077,54.4,60.1,48.1,53.8,46,51.7,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26035
"Pantenon Classic - kasztanowy",25812,STYROBUD,13.14,1.7,0.12937595129376,80.02,41.8077,54.4,60.1,48.1,53.8,46,51.7,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26036
"Pantenon Classic - nero",25813,STYROBUD,13.14,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26037
"Pantenon Classic - solaro",25814,STYROBUD,13.14,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26038
"Pantenon Classic - stalowo biały",25815,STYROBUD,13.14,1.7,0.12937595129376,80.02,41.8077,54.4,60.1,48.1,53.8,46,51.7,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26039
"Pantenon Classic - barwy jesieni",25816,STYROBUD,13.14,1.7,0.12937595129376,80.02,41.8077,54.4,60.1,48.1,53.8,46,51.7,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26040
"Pantenon Classic - brązowy",25817,STYROBUD,13.14,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26041
"Pantenon Classic - czerwony",25818,STYROBUD,13.14,1.7,0.12937595129376,67.58,35.67,46.4,52.1,41.1,46.8,39.3,45,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26042
"Pantenon Classic - grafitowy",25819,STYROBUD,13.14,1.7,0.12937595129376,67.58,35.67,46.4,52.1,41.1,46.8,39.3,45,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26043
"Pantenon Classic - korten_s",25820,STYROBUD,13.14,1.7,0.12937595129376,80.02,41.8077,54.4,60.1,48.1,53.8,46,51.7,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26044
"Pantenon Classic - szary",25821,STYROBUD,13.14,1.7,0.12937595129376,63.11,33.21,43.2,48.9,38.2,43.9,36.6,42.3,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26045
"Pantenon Classic - żółty",25822,STYROBUD,13.14,1.7,0.12937595129376,79.87,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26046
"Platino - bianco",25823,STYROBUD,11.4,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,11.4,0,,1,,26047
"Platino - cappuccino",25824,STYROBUD,11.4,1.54,0.13508771929825,73.87,41.8077,54.4,61,48.1,54.7,46,52.6,,0,,2021-12-23 00:00:00,,11.4,0,,1,,26048
"Platino - kasztanowy",25825,STYROBUD,11.4,1.54,0.13508771929825,73.87,41.8077,54.4,61,48.1,54.7,46,52.6,,0,,2021-12-23 00:00:00,,11.4,0,,1,,26049
"Platino - nero",25826,STYROBUD,11.4,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,11.4,0,,1,,26050
"Platino - solaro",25827,STYROBUD,11.4,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,11.4,0,,1,,26051
"Platino - stalowo biały",25828,STYROBUD,11.4,1.54,0.13508771929825,73.87,41.8077,54.4,61,48.1,54.7,46,52.6,,0,,2021-12-23 00:00:00,,11.4,0,,1,,26052
"Platino - barwy jesieni",25829,STYROBUD,11.4,1.54,0.13508771929825,73.87,41.8077,54.4,61,48.1,54.7,46,52.6,,0,,2021-12-23 00:00:00,,11.4,0,,1,,26053
"Platino - korten_s",25830,STYROBUD,11.4,1.54,0.13508771929825,73.87,41.8077,54.4,61,48.1,54.7,46,52.6,,0,,2021-12-23 00:00:00,,11.4,0,,1,,26054
"Resto - bianco",25831,STYROBUD,12.96,1.72,0.13271604938272,91.66,47.9331,62.4,68.2,55.2,61,52.8,58.6,,0,,2021-12-23 00:00:00,,12.96,0,,1,,26055
"Resto - cappuccino",25832,STYROBUD,12.96,1.72,0.13271604938272,73.87,41.8077,54.4,60.2,48.1,53.9,46,51.8,,0,,2021-12-23 00:00:00,,12.96,0,,1,,26056
"Resto - kasztanowy",25833,STYROBUD,12.96,1.72,0.13271604938272,73.87,41.8077,54.4,60.2,48.1,53.9,46,51.8,,0,,2021-12-23 00:00:00,,12.96,0,,1,,26057
"Resto - nero",25834,STYROBUD,12.96,1.72,0.13271604938272,91.66,47.9331,62.4,68.2,55.2,61,52.8,58.6,,0,,2021-12-23 00:00:00,,12.96,0,,1,,26058
"Resto - solaro",25835,STYROBUD,12.96,1.72,0.13271604938272,91.66,47.9331,62.4,68.2,55.2,61,52.8,58.6,,0,,2021-12-23 00:00:00,,12.96,0,,1,,26059
"Resto - stalowo biały",25836,STYROBUD,12.96,1.72,0.13271604938272,73.87,41.8077,54.4,60.2,48.1,53.9,46,51.8,,0,,2021-12-23 00:00:00,,12.96,0,,1,,26060
"Resto - barwy jesieni",25837,STYROBUD,12.96,1.72,0.13271604938272,73.87,41.8077,54.4,60.2,48.1,53.9,46,51.8,,0,,2021-12-23 00:00:00,,12.96,0,,1,,26061
"Resto - brązowy",25838,STYROBUD,12.96,1.72,0.13271604938272,62.24,35.67,46.4,52.2,41.1,46.9,39.3,45.1,,0,,2021-12-23 00:00:00,,12.96,0,,1,,26062
"Resto - grafitowy",25839,STYROBUD,12.96,1.72,0.13271604938272,62.24,35.67,46.4,52.2,41.1,46.9,39.3,45.1,,0,,2021-12-23 00:00:00,,12.96,0,,1,,26063
"Resto - korten_s",25840,STYROBUD,12.96,1.72,0.13271604938272,73.87,41.8077,54.4,60.2,48.1,53.9,46,51.8,,0,,2021-12-23 00:00:00,,12.96,0,,1,,26064
"Resto - szary",25841,STYROBUD,12.96,1.72,0.13271604938272,62.24,33.21,43.2,49,38.2,44,36.6,42.4,,0,,2021-12-23 00:00:00,,12.96,0,,1,,26065
"Resto - żółty",25842,STYROBUD,12.96,1.72,0.13271604938272,62.24,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,12.96,0,,1,,26066
"Starco - bianco",25843,STYROBUD,12.02,1.53,0.12728785357737,91.66,47.9331,62.4,68.7,55.2,61.5,52.8,59.1,,0,,2021-12-23 00:00:00,,12.02,0,,1,,26067
"Starco - cappuccino",25844,STYROBUD,12.02,1.53,0.12728785357737,73.87,41.8077,54.4,60.7,48.1,54.4,46,52.3,,0,,2021-12-23 00:00:00,,12.02,0,,1,,26068
"Starco - kasztanowy",25845,STYROBUD,12.02,1.53,0.12728785357737,73.87,41.8077,54.4,60.7,48.1,54.4,46,52.3,,0,,2021-12-23 00:00:00,,12.02,0,,1,,26069
"Starco - nero",25846,STYROBUD,12.02,1.53,0.12728785357737,91.66,47.9331,62.4,68.7,55.2,61.5,52.8,59.1,,0,,2021-12-23 00:00:00,,12.02,0,,1,,26070
"Starco - solaro",25847,STYROBUD,12.02,1.53,0.12728785357737,91.66,47.9331,62.4,68.7,55.2,61.5,52.8,59.1,,0,,2021-12-23 00:00:00,,12.02,0,,1,,26071
"Starco - stalowo biały",25848,STYROBUD,12.02,1.53,0.12728785357737,73.87,41.8077,54.4,60.7,48.1,54.4,46,52.3,,0,,2021-12-23 00:00:00,,12.02,0,,1,,26072
"Starco - barwy jesieni",25849,STYROBUD,12.02,1.53,0.12728785357737,73.87,41.8077,54.4,60.7,48.1,54.4,46,52.3,,0,,2021-12-23 00:00:00,,12.02,0,,1,,26073
"Starco - brązowy",25850,STYROBUD,12.02,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,12.02,0,,1,,26074
"Starco - czerwony",25851,STYROBUD,12.02,1.53,0.12728785357737,61.43,35.67,46.4,52.7,41.1,47.4,39.3,45.6,,0,,2021-12-23 00:00:00,,12.02,0,,1,,26075
"Starco - grafitowy",25852,STYROBUD,12.02,1.53,0.12728785357737,61.43,35.67,46.4,52.7,41.1,47.4,39.3,45.6,,0,,2021-12-23 00:00:00,,12.02,0,,1,,26076
"Starco - korten_s",25853,STYROBUD,12.02,1.53,0.12728785357737,73.87,41.8077,54.4,60.7,48.1,54.4,46,52.3,,0,,2021-12-23 00:00:00,,12.02,0,,1,,26077
"Starco - szary",25854,STYROBUD,12.02,1.53,0.12728785357737,56.96,33.21,43.2,49.5,38.2,44.5,36.6,42.9,,0,,2021-12-23 00:00:00,,12.02,0,,1,,26078
"Starco - żółty",25855,STYROBUD,12.02,1.53,0.12728785357737,73.73,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,12.02,0,,1,,26079
"Arco - płukana, bianco",25856,STYROBUD,12.36,1.63,0.13187702265372,91.66,47.9331,62.4,68.5,55.2,61.3,52.8,58.9,,0,,2021-12-23 00:00:00,,12.36,0,,1,,26080
"Arco - gładka, cappuccino",25857,STYROBUD,12.36,1.63,0.13187702265372,73.87,41.8077,54.4,60.5,48.1,54.2,46,52.1,,0,,2021-12-23 00:00:00,,12.36,0,,1,,26081
"Arco - gładka, kasztanowy",25858,STYROBUD,12.36,1.63,0.13187702265372,73.87,41.8077,54.4,60.5,48.1,54.2,46,52.1,,0,,2021-12-23 00:00:00,,12.36,0,,1,,26082
"Arco - płukana, nero",25859,STYROBUD,12.36,1.63,0.13187702265372,91.66,47.9331,62.4,68.5,55.2,61.3,52.8,58.9,,0,,2021-12-23 00:00:00,,12.36,0,,1,,26083
"Arco - płukana, solaro",25860,STYROBUD,12.36,1.63,0.13187702265372,91.66,47.9331,62.4,68.5,55.2,61.3,52.8,58.9,,0,,2021-12-23 00:00:00,,12.36,0,,1,,26084
"Arco - gładka, stalowo biały",25861,STYROBUD,12.36,1.63,0.13187702265372,73.87,41.8077,54.4,60.5,48.1,54.2,46,52.1,,0,,2021-12-23 00:00:00,,12.36,0,,1,,26085
"Arco - gładka, barwy jesieni",25862,STYROBUD,12.36,1.63,0.13187702265372,73.87,41.8077,54.4,60.5,48.1,54.2,46,52.1,,0,,2021-12-23 00:00:00,,12.36,0,,1,,26086
"Arco - gładka, brązowy",25863,STYROBUD,12.36,1.63,0.13187702265372,61.43,35.67,46.4,52.5,41.1,47.2,39.3,45.4,,0,,2021-12-23 00:00:00,,12.36,0,,1,,26087
"Arco - gładka, czerwony",25864,STYROBUD,12.36,1.63,0.13187702265372,61.43,35.67,46.4,52.5,41.1,47.2,39.3,45.4,,0,,2021-12-23 00:00:00,,12.36,0,,1,,26088
"Arco - gładka, grafitowy",25865,STYROBUD,12.36,1.63,0.13187702265372,61.43,35.67,46.4,52.5,41.1,47.2,39.3,45.4,,0,,2021-12-23 00:00:00,,12.36,0,,1,,26089
"Arco - gładka, korten_s",25866,STYROBUD,12.36,1.63,0.13187702265372,73.87,41.8077,54.4,60.5,48.1,54.2,46,52.1,,0,,2021-12-23 00:00:00,,12.36,0,,1,,26090
"Arco - gładka, szary",25867,STYROBUD,12.36,1.63,0.13187702265372,56.96,33.21,43.2,49.3,38.2,44.3,36.6,42.7,,0,,2021-12-23 00:00:00,,12.36,0,,1,,26091
"Arco - gładka, żółty",25868,STYROBUD,12.36,1.63,0.13187702265372,73.73,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,12.36,0,,1,,26092
"Megan 35x35x4 - bianco",25869,STYROBUD,144,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,144,0,,1,,26093
"Megan 35x35x4 - cappuccino",25870,STYROBUD,144,1.59,0.011041666666667,9.43,5.4981,7.2,7.8,6.4,7,6.1,6.7,,0,,2021-12-23 00:00:00,,144,0,,1,,26094
"Megan 35x35x4 - kasztanowy",25871,STYROBUD,144,1.59,0.011041666666667,9.43,5.4981,7.2,7.8,6.4,7,6.1,6.7,,0,,2021-12-23 00:00:00,,144,0,,1,,26095
"Megan 35x35x4 - nero",25872,STYROBUD,144,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,144,0,,1,,26096
"Megan 35x35x4 - solaro",25873,STYROBUD,144,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,144,0,,1,,26097
"Megan 35x35x4 - stalowo biały",25874,STYROBUD,144,1.59,0.011041666666667,9.43,5.4981,7.2,7.8,6.4,7,6.1,6.7,,0,,2021-12-23 00:00:00,,144,0,,1,,26098
"Megan 35x35x4 - barwy jesieni",25875,STYROBUD,144,1.59,0.011041666666667,9.43,5.4981,7.2,7.8,6.4,7,6.1,6.7,,0,,2021-12-23 00:00:00,,144,0,,1,,26099
"Megan 35x35x4 - brązowy",25876,STYROBUD,144,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,144,0,,1,,26100
"Megan 35x35x4 - czerwony",25877,STYROBUD,144,1.59,0.011041666666667,7.75,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,144,0,,1,,26101
"Megan 35x35x4 - grafitowy",25878,STYROBUD,144,1.59,0.011041666666667,7.75,4.5264,5.9,6.5,5.3,5.9,5,5.6,,0,,2021-12-23 00:00:00,,144,0,,1,,26102
"Megan 35x35x4 - korten_s",25879,STYROBUD,144,1.59,0.011041666666667,9.43,5.4981,7.2,7.8,6.4,7,6.1,6.7,,0,,2021-12-23 00:00:00,,144,0,,1,,26103
"Megan 35x35x4 - szary",25880,STYROBUD,144,1.59,0.011041666666667,7.23,4.2066,5.5,6.1,4.9,5.5,4.7,5.3,,0,,2021-12-23 00:00:00,,144,0,,1,,26104
"Megan 35x35x4 - żółty",25881,STYROBUD,144,1.59,0.011041666666667,10.18,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,144,0,,1,,26105
"Moderno - bianco",25882,STYROBUD,12,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,12,0,,1,,26106
"Moderno - cappuccino",25883,STYROBUD,12,1.63,0.13583333333333,73.87,36.3096,47.3,53.6,41.8,48.1,40,46.3,,0,,2021-12-23 00:00:00,,12,0,,1,,26107
"Moderno - kasztanowy",25884,STYROBUD,12,1.63,0.13583333333333,73.87,36.3096,47.3,53.6,41.8,48.1,40,46.3,,0,,2021-12-23 00:00:00,,12,0,,1,,26108
"Moderno - nero",25885,STYROBUD,12,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,12,0,,1,,26109
"Moderno - solaro",25886,STYROBUD,12,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,12,0,,1,,26110
"Moderno - stalowo biały",25887,STYROBUD,12,1.63,0.13583333333333,73.87,36.3096,47.3,53.6,41.8,48.1,40,46.3,,0,,2021-12-23 00:00:00,,12,0,,1,,26111
"Moderno - barwy jesieni",25888,STYROBUD,12,1.63,0.13583333333333,73.87,36.3096,47.3,53.6,41.8,48.1,40,46.3,,0,,2021-12-23 00:00:00,,12,0,,1,,26112
"Moderno - brązowy",25889,STYROBUD,12,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,12,0,,1,,26113
"Moderno - czerwony",25890,STYROBUD,12,1.63,0.13583333333333,61.43,32.595,42.4,48.7,37.5,43.8,35.9,42.2,,0,,2021-12-23 00:00:00,,12,0,,1,,26114
"Moderno - grafitowy",25891,STYROBUD,12,1.63,0.13583333333333,61.43,32.595,42.4,48.7,37.5,43.8,35.9,42.2,,0,,2021-12-23 00:00:00,,12,0,,1,,26115
"Moderno - korten_s",25892,STYROBUD,12,1.63,0.13583333333333,73.87,36.3096,47.3,53.6,41.8,48.1,40,46.3,,0,,2021-12-23 00:00:00,,12,0,,1,,26116
"Moderno - szary",25893,STYROBUD,12,1.63,0.13583333333333,56.96,31.98,41.6,47.9,36.8,43.1,35.2,41.5,,0,,2021-12-23 00:00:00,,12,0,,1,,26117
"Moderno - żółty",25894,STYROBUD,12,1.63,0.13583333333333,73.73,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,12,0,,1,,26118
"Pantenon - bianco",25895,STYROBUD,13.14,1.7,0.12937595129376,91.66,47.9331,62.4,68.1,55.2,60.9,52.8,58.5,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26119
"Pantenon - cappuccino",25896,STYROBUD,13.14,1.7,0.12937595129376,73.87,41.8077,54.4,60.1,48.1,53.8,46,51.7,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26120
"Pantenon - kasztanowy",25897,STYROBUD,13.14,1.7,0.12937595129376,73.87,41.8077,54.4,60.1,48.1,53.8,46,51.7,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26121
"Pantenon - nero",25898,STYROBUD,13.14,1.7,0.12937595129376,91.66,47.9331,62.4,68.1,55.2,60.9,52.8,58.5,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26122
"Pantenon - solaro",25899,STYROBUD,13.14,1.7,0.12937595129376,91.66,47.9331,62.4,68.1,55.2,60.9,52.8,58.5,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26123
"Pantenon - stalowo biały",25900,STYROBUD,13.14,1.7,0.12937595129376,73.87,41.8077,54.4,60.1,48.1,53.8,46,51.7,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26124
"Pantenon - barwy jesieni",25901,STYROBUD,13.14,1.7,0.12937595129376,73.87,41.8077,54.4,60.1,48.1,53.8,46,51.7,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26125
"Pantenon - brązowy",25902,STYROBUD,13.14,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26126
"Pantenon - czerwony",25903,STYROBUD,13.14,1.7,0.12937595129376,61.43,35.67,46.4,52.1,41.1,46.8,39.3,45,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26127
"Pantenon - grafitowy",25904,STYROBUD,13.14,1.7,0.12937595129376,61.43,35.67,46.4,52.1,41.1,46.8,39.3,45,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26128
"Pantenon - korten_s",25905,STYROBUD,13.14,1.7,0.12937595129376,73.87,41.8077,54.4,60.1,48.1,53.8,46,51.7,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26129
"Pantenon - szary",25906,STYROBUD,13.14,1.7,0.12937595129376,56.96,33.21,43.2,48.9,38.2,43.9,36.6,42.3,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26130
"Pantenon - żółty",25907,STYROBUD,13.14,1.7,0.12937595129376,73.73,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,13.14,0,,1,,26131
"Lapano - bianco",25908,STYROBUD,9.03,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,9.03,0,,1,,26132
"Lapano - cappuccino",25909,STYROBUD,9.03,1.63,0.18050941306755,107.59,52.9023,68.8,77.1,60.9,69.2,58.2,66.5,,0,,2021-12-23 00:00:00,,9.03,0,,1,,26133
"Lapano - kasztanowy",25910,STYROBUD,9.03,1.63,0.18050941306755,107.59,52.9023,68.8,77.1,60.9,69.2,58.2,66.5,,0,,2021-12-23 00:00:00,,9.03,0,,1,,26134
"Lapano - nero",25911,STYROBUD,9.03,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,9.03,0,,1,,26135
"Lapano - solaro",25912,STYROBUD,9.03,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,9.03,0,,1,,26136
"Lapano - stalowo biały",25913,STYROBUD,9.03,1.63,0.18050941306755,107.59,52.9023,68.8,77.1,60.9,69.2,58.2,66.5,,0,,2021-12-23 00:00:00,,9.03,0,,1,,26137
"Lapano - barwy jesieni",25914,STYROBUD,9.03,1.63,0.18050941306755,107.59,52.9023,68.8,77.1,60.9,69.2,58.2,66.5,,0,,2021-12-23 00:00:00,,9.03,0,,1,,26138
"Lapano - brązowy",25915,STYROBUD,9.03,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,9.03,0,,1,,26139
"Lapano - czerwony",25916,STYROBUD,9.03,1.63,0.18050941306755,92.25,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,9.03,0,,1,,26140
"Lapano - grafitowy",25917,STYROBUD,9.03,1.63,0.18050941306755,92.25,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,9.03,0,,1,,26141
"Lapano - korten_s",25918,STYROBUD,9.03,1.63,0.18050941306755,107.59,52.9023,68.8,77.1,60.9,69.2,58.2,66.5,,0,,2021-12-23 00:00:00,,9.03,0,,1,,26142
"Lapano - szary",25919,STYROBUD,9.03,1.63,0.18050941306755,86.1,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,9.03,0,,1,,26143
"Lapano - żółty",25920,STYROBUD,9.03,1.63,0.18050941306755,92.25,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,9.03,0,,1,,26144
"Novi - bianco",25921,STYROBUD,6.92,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,6.92,0,,1,,26145
"Novi - cappuccino",25922,STYROBUD,6.92,1.25,0.18063583815029,80.02,46.74,60.8,71.6,53.8,64.6,51.5,62.3,,0,,2021-12-23 00:00:00,,6.92,0,,1,,26146
"Novi - kasztanowy",25923,STYROBUD,6.92,1.25,0.18063583815029,80.02,46.74,60.8,71.6,53.8,64.6,51.5,62.3,,0,,2021-12-23 00:00:00,,6.92,0,,1,,26147
"Novi - nero",25924,STYROBUD,6.92,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,6.92,0,,1,,26148
"Novi - solaro",25925,STYROBUD,6.92,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,6.92,0,,1,,26149
"Novi - stalowo biały",25926,STYROBUD,6.92,1.25,0.18063583815029,80.02,46.74,60.8,71.6,53.8,64.6,51.5,62.3,,0,,2021-12-23 00:00:00,,6.92,0,,1,,26150
"Novi - barwy jesieni",25927,STYROBUD,6.92,1.25,0.18063583815029,80.02,46.74,60.8,71.6,53.8,64.6,51.5,62.3,,0,,2021-12-23 00:00:00,,6.92,0,,1,,26151
